bag_id,bag_size,person_idx,relationship,year_of_birth,education_num,survey_duration_mins,native_country,race,interview_mode,capital_gain,currency_code,education,capital_loss,survey_year,processing_flag,hours_per_week,workclass,capital_activity_flag,net_capital_asset,is_adult_flag,annual_hours_est,interviewer_id,occupation,sex,poverty_line_usd,education_tier,marital_status,label
2223,5,0,Own-child,1973,10,60,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1069,Sales,Male,15141,Secondary,Never-married,middle
2754,5,3,Husband,1948,13,40,United-States,White,in-person,3103,USD,Bachelors,0,1994,1.0,40,Federal-gov,1,3103,1,2080,1309,Tech-support,Male,15141,Higher,Married-civ-spouse,middle
573,3,0,Not-in-family,1971,10,54,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,50,Private,0,0,1,2600,1071,Other-service,Male,15141,Secondary,Never-married,lower
3204,5,2,Husband,1952,15,52,United-States,White,in-person,99999,USD,Prof-school,0,1994,1.0,50,Self-emp-not-inc,1,99999,1,2600,1042,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
3259,4,3,Husband,1942,15,37,United-States,White,in-person,99999,USD,Prof-school,0,1994,1.0,35,Self-emp-inc,1,99999,1,1820,1365,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
259,7,5,Unmarried,1955,13,45,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,48,Private,0,0,1,2496,1476,Exec-managerial,Female,15141,Higher,Divorced,lower
178,7,2,Not-in-family,1932,9,63,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Local-gov,0,0,1,2080,1369,Craft-repair,Male,15141,Secondary,Divorced,lower
2395,4,2,Husband,1941,13,19,United-States,White,in-person,7298,USD,Bachelors,0,1994,1.0,40,Private,1,7298,1,2080,1041,Adm-clerical,Male,15141,Higher,Married-civ-spouse,middle
4056,7,0,Not-in-family,1958,14,58,United-States,White,in-person,0,USD,Masters,0,1994,1.0,40,State-gov,0,0,1,2080,1352,Prof-specialty,Female,15141,Higher,Never-married,upper
557,7,5,Husband,1959,10,44,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,58,Private,0,0,1,3016,1361,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,lower
52,5,4,Husband,1965,13,58,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1019,Sales,Male,15141,Higher,Married-civ-spouse,lower
1473,6,3,Not-in-family,1927,10,54,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,50,Self-emp-not-inc,0,0,1,2600,1494,Prof-specialty,Female,15141,Secondary,Never-married,middle
4021,5,0,Husband,1939,9,60,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1462,Adm-clerical,Male,15141,Secondary,Married-civ-spouse,upper
2675,6,1,Wife,1952,9,53,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1447,Exec-managerial,Female,15141,Secondary,Married-civ-spouse,middle
4213,7,3,Own-child,1973,9,39,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,30,Private,0,0,1,1560,1493,Machine-op-inspct,Male,15141,Secondary,Never-married,upper
1393,3,0,Unmarried,1954,9,49,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,25,Private,0,0,1,1300,1120,Other-service,Female,15141,Secondary,Widowed,lower
2545,7,1,Husband,1956,13,51,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,38,Private,0,0,1,1976,1172,Sales,Male,15141,Higher,Married-civ-spouse,middle
410,7,0,Husband,1924,13,54,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,15,Self-emp-inc,0,0,1,780,1052,Sales,Male,15141,Higher,Married-civ-spouse,lower
1959,7,0,Other-relative,1966,4,38,United-States,White,in-person,0,USD,7th-8th,0,1994,1.0,40,Private,0,0,1,2080,1083,Sales,Male,15141,Primary,Married-civ-spouse,middle
3621,4,3,Husband,1962,7,32,United-States,White,in-person,0,USD,11th,0,1994,1.0,40,Private,0,0,1,2080,1428,Craft-repair,Male,15141,Primary,Married-civ-spouse,upper
3755,4,2,Own-child,1969,9,61,United-States,White,in-person,114,USD,HS-grad,0,1994,1.0,40,Private,1,114,1,2080,1459,Other-service,Female,15141,Secondary,Never-married,upper
4345,6,0,Not-in-family,1940,9,45,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,State-gov,0,0,1,2080,1101,Exec-managerial,Female,15141,Secondary,Widowed,upper
2172,7,5,Own-child,1969,9,48,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1383,Other-service,Female,15141,Secondary,Never-married,middle
2179,7,3,Husband,1946,10,77,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1140,Machine-op-inspct,Male,15141,Secondary,Married-civ-spouse,middle
1259,6,3,Husband,1961,10,56,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,56,Private,0,0,1,2912,1430,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,lower
2124,7,2,Not-in-family,1971,13,52,United-States,White,in-person,10520,USD,Bachelors,0,1994,1.0,40,State-gov,1,10520,1,2080,1446,Prof-specialty,Male,15141,Higher,Never-married,middle
4353,3,0,Husband,1936,10,44,United-States,White,in-person,15024,USD,Some-college,0,1994,1.0,40,Federal-gov,1,15024,1,2080,1275,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,upper
3102,4,2,Not-in-family,1942,10,42,United-States,Black,in-person,0,USD,Some-college,2001,1994,1.0,32,Private,1,-2001,1,1664,1324,Adm-clerical,Female,15141,Secondary,Never-married,middle
2807,5,2,Not-in-family,1966,8,31,United-States,White,in-person,0,USD,12th,0,1994,1.0,50,Private,0,0,1,2600,1076,Transport-moving,Male,15141,Primary,Never-married,middle
3047,7,0,Husband,1956,13,53,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,48,Private,0,0,1,2496,1376,Adm-clerical,Male,15141,Higher,Married-civ-spouse,middle
985,7,3,Not-in-family,1954,12,58,United-States,White,in-person,0,USD,Assoc-acdm,0,1994,1.0,40,Private,0,0,1,2080,1373,Prof-specialty,Male,15141,Secondary,Never-married,lower
824,7,5,Own-child,1969,7,43,United-States,White,in-person,2580,USD,11th,0,1994,1.0,30,Private,1,2580,1,1560,1118,Craft-repair,Male,15141,Primary,Married-civ-spouse,lower
3657,6,2,Husband,1948,14,27,United-States,White,in-person,0,USD,Masters,1977,1994,1.0,50,Private,1,-1977,1,2600,1118,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
3973,7,3,Own-child,1958,13,67,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,35,Private,0,0,1,1820,1499,Prof-specialty,Female,15141,Higher,Never-married,upper
4055,4,2,Husband,1960,9,35,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,48,Private,0,0,1,2496,1335,Craft-repair,Male,15141,Secondary,Married-civ-spouse,upper
2105,5,3,Unmarried,1968,9,30,United-States,Black,in-person,0,USD,HS-grad,1594,1994,1.0,40,Private,1,-1594,1,2080,1151,Craft-repair,Female,15141,Secondary,Separated,middle
3656,7,6,Own-child,1958,11,44,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,40,Private,0,0,1,2080,1341,Farming-fishing,Male,15141,Secondary,Never-married,upper
970,6,1,Own-child,1955,6,26,United-States,Black,in-person,0,USD,10th,0,1994,1.0,12,Private,0,0,1,624,1392,Other-service,Female,15141,Primary,Separated,lower
4483,4,0,Husband,1925,10,29,France,White,in-person,0,USD,Some-college,0,1994,1.0,15,Private,0,0,1,780,1472,Adm-clerical,Male,15141,Secondary,Married-civ-spouse,upper
2962,5,4,Husband,1935,9,51,United-States,White,in-person,0,USD,HS-grad,1887,1994,1.0,40,Private,1,-1887,1,2080,1017,Machine-op-inspct,Male,15141,Secondary,Married-civ-spouse,middle
1842,5,2,Husband,1965,9,51,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,50,Private,0,0,1,2600,1451,Sales,Male,15141,Secondary,Married-civ-spouse,middle
2499,6,3,Husband,1969,10,69,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,43,Private,0,0,1,2236,1262,Sales,Male,15141,Secondary,Married-civ-spouse,middle
596,5,1,Husband,1922,4,53,United-States,White,in-person,0,USD,7th-8th,0,1994,1.0,35,Private,0,0,1,1820,1458,Farming-fishing,Male,15141,Primary,Married-civ-spouse,lower
2847,7,4,Husband,1964,9,51,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,55,Private,0,0,1,2860,1118,Craft-repair,Male,15141,Secondary,Married-civ-spouse,middle
4079,4,2,Husband,1948,11,63,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,40,Private,0,0,1,2080,1483,Prof-specialty,Male,15141,Secondary,Married-civ-spouse,upper
2246,6,5,Unmarried,1940,6,69,United-States,White,in-person,14344,USD,10th,0,1994,1.0,68,Private,1,14344,1,3536,1360,Prof-specialty,Male,15141,Primary,Divorced,middle
4015,7,3,Husband,1941,3,10,Mexico,White,in-person,0,USD,5th-6th,0,1994,1.0,40,Self-emp-inc,0,0,1,2080,1261,Sales,Male,15141,Primary,Married-civ-spouse,upper
1476,6,3,Husband,1956,9,69,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1082,Machine-op-inspct,Male,15141,Secondary,Married-civ-spouse,middle
2461,7,3,Husband,1956,11,62,Iran,White,in-person,0,USD,Assoc-voc,0,1994,1.0,70,Private,0,0,1,3640,1490,Other-service,Male,15141,Secondary,Married-civ-spouse,middle
413,4,2,Husband,1942,11,45,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,48,Self-emp-not-inc,0,0,1,2496,1207,Farming-fishing,Male,15141,Secondary,Married-civ-spouse,lower
4046,6,0,Husband,1934,16,46,United-States,White,in-person,7688,USD,Doctorate,0,1994,1.0,60,State-gov,1,7688,1,3120,1111,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
1966,4,0,Not-in-family,1956,13,56,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,60,Self-emp-inc,0,0,1,3120,1242,Exec-managerial,Male,15141,Higher,Never-married,middle
753,3,0,Not-in-family,1947,13,52,United-States,White,in-person,99999,USD,Bachelors,0,1994,1.0,40,Private,1,99999,1,2080,1389,Other-service,Female,15141,Higher,Divorced,lower
538,3,2,Husband,1957,7,53,United-States,White,in-person,0,USD,11th,0,1994,1.0,40,Self-emp-not-inc,0,0,1,2080,1009,Transport-moving,Male,15141,Primary,Married-civ-spouse,lower
2307,6,4,Not-in-family,1952,9,51,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,20,Private,0,0,1,1040,1442,Sales,Male,15141,Secondary,Divorced,middle
1150,7,0,Husband,1941,9,67,United-States,White,in-person,15024,USD,HS-grad,0,1994,1.0,35,State-gov,1,15024,1,1820,1066,Adm-clerical,Male,15141,Secondary,Married-civ-spouse,lower
802,6,4,Husband,1953,10,35,United-States,White,in-person,0,USD,Some-college,1848,1994,1.0,65,Private,1,-1848,1,3380,1472,Transport-moving,Male,15141,Secondary,Married-civ-spouse,lower
1840,5,4,Husband,1947,13,29,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Private,0,0,1,2600,1299,Craft-repair,Male,15141,Higher,Married-civ-spouse,middle
2814,6,4,Unmarried,1970,10,32,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,30,Private,0,0,1,1560,1173,Handlers-cleaners,Male,15141,Secondary,Never-married,middle
3340,6,3,Husband,1928,13,42,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Self-emp-not-inc,0,0,1,2600,1131,Sales,Male,15141,Higher,Married-civ-spouse,upper
4182,6,2,Not-in-family,1970,9,35,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,35,Self-emp-not-inc,0,0,1,1820,1227,Craft-repair,Male,15141,Secondary,Never-married,upper
596,5,2,Husband,1939,7,32,United-States,White,in-person,0,USD,11th,0,1994,1.0,32,Private,0,0,1,1664,1225,Machine-op-inspct,Male,15141,Primary,Married-civ-spouse,lower
2353,6,4,Not-in-family,1968,10,43,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,25,Private,0,0,1,1300,1393,Adm-clerical,Female,15141,Secondary,Never-married,middle
4458,7,3,Husband,1961,9,35,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,50,Self-emp-inc,0,0,1,2600,1498,Sales,Male,15141,Secondary,Married-civ-spouse,upper
1633,7,3,Own-child,1956,9,65,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1212,Machine-op-inspct,Male,15141,Secondary,Divorced,middle
2533,7,0,Unmarried,1958,10,48,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1421,Adm-clerical,Female,15141,Secondary,Divorced,middle
1015,6,4,Not-in-family,1970,10,44,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1367,Machine-op-inspct,Male,15141,Secondary,Never-married,lower
3645,7,0,Husband,1967,9,37,United-States,Black,in-person,0,USD,HS-grad,0,1994,1.0,80,Private,0,0,1,4160,1431,Handlers-cleaners,Male,15141,Secondary,Married-civ-spouse,upper
2332,5,2,Own-child,1972,9,55,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,18,Private,0,0,1,936,1471,Other-service,Male,15141,Secondary,Never-married,middle
618,5,3,Husband,1961,10,44,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Local-gov,0,0,1,2080,1230,Protective-serv,Male,15141,Secondary,Married-civ-spouse,lower
4539,6,3,Husband,1941,10,54,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,32,Private,0,0,1,1664,1494,Transport-moving,Male,15141,Secondary,Married-civ-spouse,upper
4363,7,1,Not-in-family,1953,8,31,United-States,White,in-person,0,USD,12th,0,1994,1.0,84,Private,0,0,1,4368,1110,Transport-moving,Male,15141,Primary,Divorced,upper
2424,5,4,Wife,1955,13,62,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,30,Private,0,0,1,1560,1343,Prof-specialty,Female,15141,Higher,Married-civ-spouse,middle
571,5,4,Husband,1933,13,25,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,60,Self-emp-not-inc,0,0,1,3120,1471,Transport-moving,Male,15141,Higher,Married-civ-spouse,lower
3784,7,4,Husband,1938,13,26,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1231,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
188,7,4,Not-in-family,1973,9,43,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1277,Priv-house-serv,Female,15141,Secondary,Never-married,lower
365,5,2,Husband,1966,14,56,United-States,White,in-person,0,USD,Masters,0,1994,1.0,40,Private,0,0,1,2080,1046,Sales,Male,15141,Higher,Married-civ-spouse,lower
3514,5,1,Husband,1950,14,43,United-States,White,in-person,0,USD,Masters,0,1994,1.0,40,Private,0,0,1,2080,1452,Exec-managerial,Male,15141,Higher,Married-civ-spouse,upper
4130,7,0,Husband,1959,9,43,United-States,Black,in-person,0,USD,HS-grad,0,1994,1.0,75,Self-emp-inc,0,0,1,3900,1390,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,upper
3506,6,3,Husband,1948,10,48,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1500,Adm-clerical,Male,15141,Secondary,Married-civ-spouse,upper
2800,4,2,Husband,1958,13,24,United-States,White,in-person,0,USD,Bachelors,1902,1994,1.0,40,Private,1,-1902,1,2080,1162,Sales,Male,15141,Higher,Married-civ-spouse,middle
4495,5,0,Wife,1950,13,16,United-States,Black,in-person,0,USD,Bachelors,0,1994,1.0,36,Local-gov,0,0,1,1872,1384,Prof-specialty,Female,15141,Higher,Married-civ-spouse,upper
291,6,4,Not-in-family,1962,9,50,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1303,Craft-repair,Male,15141,Secondary,Never-married,lower
4112,3,1,Unmarried,1971,9,45,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,35,Private,0,0,1,1820,1496,Other-service,Female,15141,Secondary,Never-married,upper
2661,4,2,Husband,1929,9,42,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1366,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,middle
3092,6,0,Husband,1933,13,58,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,20,Self-emp-not-inc,0,0,1,1040,1413,Farming-fishing,Male,15141,Higher,Married-civ-spouse,middle
2444,6,2,Husband,1955,4,36,United-States,White,in-person,0,USD,7th-8th,0,1994,1.0,48,Private,0,0,1,2496,1339,Handlers-cleaners,Male,15141,Primary,Married-civ-spouse,middle
817,4,0,Own-child,1975,10,43,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,20,Private,0,0,1,1040,1349,Adm-clerical,Male,15141,Secondary,Never-married,lower
4169,3,0,Husband,1954,13,44,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Private,0,0,1,2600,1058,Adm-clerical,Male,15141,Higher,Married-civ-spouse,upper
460,3,2,Husband,1956,10,48,Philippines,Asian-Pac-Islander,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1007,Craft-repair,Male,15141,Secondary,Married-civ-spouse,lower
239,7,4,Husband,1952,9,28,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,35,Self-emp-not-inc,0,0,1,1820,1235,Craft-repair,Male,15141,Secondary,Married-civ-spouse,lower
338,4,1,Husband,1957,14,55,United-States,White,in-person,0,USD,Masters,0,1994,1.0,40,Self-emp-not-inc,0,0,1,2080,1034,Prof-specialty,Male,15141,Higher,Married-civ-spouse,lower
3001,4,3,Unmarried,1964,9,42,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,State-gov,0,0,1,2080,1417,Exec-managerial,Female,15141,Secondary,Divorced,middle
2628,5,0,Husband,1933,10,38,United-States,White,in-person,0,USD,Some-college,1902,1994,1.0,35,Self-emp-inc,1,-1902,1,1820,1451,Sales,Male,15141,Secondary,Married-civ-spouse,middle
1805,5,3,Husband,1964,13,61,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Private,0,0,1,2600,1155,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
3935,4,1,Husband,1964,12,47,United-States,White,in-person,0,USD,Assoc-acdm,1848,1994,1.0,50,Private,1,-1848,1,2600,1249,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,upper
1592,5,2,Not-in-family,1958,4,46,United-States,Other,in-person,0,USD,7th-8th,0,1994,1.0,35,Private,0,0,1,1820,1037,Sales,Female,15141,Primary,Divorced,middle
3681,6,2,Husband,1948,15,44,United-States,White,in-person,0,USD,Prof-school,0,1994,1.0,45,Self-emp-not-inc,0,0,1,2340,1051,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
4205,6,0,Husband,1956,10,36,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,50,Self-emp-inc,0,0,1,2600,1378,Sales,Male,15141,Secondary,Married-civ-spouse,upper
2866,4,2,Not-in-family,1953,14,39,United-States,White,in-person,0,USD,Masters,0,1994,1.0,20,Self-emp-not-inc,0,0,1,1040,1396,Prof-specialty,Female,15141,Higher,Widowed,middle
248,7,6,Husband,1966,5,49,United-States,White,in-person,0,USD,9th,0,1994,1.0,40,Private,0,0,1,2080,1351,Craft-repair,Male,15141,Primary,Married-civ-spouse,lower
3134,7,5,Husband,1945,10,29,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,43,Private,0,0,1,2236,1482,Machine-op-inspct,Male,15141,Secondary,Married-civ-spouse,middle
4446,3,1,Husband,1949,14,41,France,White,in-person,0,USD,Masters,0,1994,1.0,40,Local-gov,0,0,1,2080,1188,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
1497,5,4,Husband,1963,2,65,Mexico,White,in-person,0,USD,1st-4th,0,1994,1.0,45,Private,0,0,1,2340,1338,Farming-fishing,Male,15141,Primary,Married-civ-spouse,middle
1582,7,1,Not-in-family,1954,9,40,United-States,White,in-person,6849,USD,HS-grad,0,1994,1.0,38,Private,1,6849,1,1976,1092,Adm-clerical,Female,15141,Secondary,Never-married,middle
155,5,3,Husband,1949,9,31,United-States,White,in-person,15024,USD,HS-grad,0,1994,1.0,50,Private,1,15024,1,2600,1281,Sales,Male,15141,Secondary,Married-civ-spouse,lower
3790,6,5,Not-in-family,1935,9,65,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1368,Adm-clerical,Female,15141,Secondary,Divorced,upper
2611,7,1,Husband,1946,14,27,United-States,White,in-person,0,USD,Masters,0,1994,1.0,50,Local-gov,0,0,1,2600,1168,Prof-specialty,Male,15141,Higher,Married-civ-spouse,middle
4534,5,2,Husband,1945,13,37,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,60,Private,0,0,1,3120,1210,Sales,Male,15141,Higher,Married-civ-spouse,upper
4243,3,1,Husband,1951,10,50,United-States,Black,in-person,0,USD,Some-college,0,1994,1.0,40,Local-gov,0,0,1,2080,1412,Craft-repair,Male,15141,Secondary,Married-civ-spouse,upper
1832,6,0,Husband,1941,10,20,United-States,White,in-person,4386,USD,Some-college,0,1994,1.0,40,Federal-gov,1,4386,1,2080,1105,Tech-support,Male,15141,Secondary,Married-civ-spouse,middle
4415,5,1,Wife,1962,13,37,United-States,White,in-person,0,USD,Bachelors,1902,1994,1.0,32,Private,1,-1902,1,1664,1335,Prof-specialty,Female,15141,Higher,Married-civ-spouse,upper
986,5,2,Not-in-family,1941,10,26,Cuba,White,in-person,8614,USD,Some-college,0,1994,1.0,50,Self-emp-inc,1,8614,1,2600,1055,Sales,Male,15141,Secondary,Divorced,lower
4103,6,4,Husband,1948,13,45,Germany,White,in-person,15024,USD,Bachelors,0,1994,1.0,60,Self-emp-inc,1,15024,1,3120,1022,Exec-managerial,Male,15141,Higher,Married-civ-spouse,upper
3131,6,4,Own-child,1977,7,32,United-States,White,in-person,0,USD,11th,0,1994,1.0,40,Private,0,0,0,2080,1037,Other-service,Male,15141,Primary,Never-married,middle
3473,6,1,Husband,1962,3,44,Mexico,Other,in-person,0,USD,5th-6th,0,1994,1.0,45,Private,0,0,1,2340,1281,Craft-repair,Male,15141,Primary,Married-civ-spouse,upper
3205,6,3,Husband,1954,10,34,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,42,Local-gov,0,0,1,2184,1150,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,upper
3933,4,2,Husband,1945,10,46,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,44,Local-gov,0,0,1,2288,1159,Protective-serv,Male,15141,Secondary,Married-civ-spouse,upper
4548,6,0,Husband,1941,4,44,United-States,White,in-person,0,USD,7th-8th,0,1994,1.0,40,Private,0,0,1,2080,1021,Exec-managerial,Male,15141,Primary,Married-civ-spouse,upper
3019,5,2,Husband,1949,13,47,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Private,0,0,1,2600,1211,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
